StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
2011/08/10 12:51:31.223848,0.000199,udp,10.0.0.7,52499,  <->,147.32.80.9,53,CON,0.0,0.0,2,222,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:51:31.224106,0.000349,udp,10.0.0.7,35766,  <->,147.32.80.9,53,CON,0.0,0.0,2,422,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:51:31.397521,8.997302,tcp,10.0.0.7,57784,   ->,77.68.185.45,55443,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:31.897479,8.99738,tcp,10.0.0.7,54268,   ->,78.148.38.100,8500,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:32.647451,1.870284,tcp,10.0.0.7,37685,   ->,78.191.168.43,13754,FSPA_FSA,0.0,0.0,11,814,472,flow=Background-TCP-Established
2011/08/10 12:51:32.896806,8.997917,tcp,10.0.0.7,52597,   ->,175.145.56.42,22540,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:33.147455,0.586542,tcp,10.0.0.7,39046,   ->,78.3.125.19,49880,FSPA_FSA,0.0,0.0,8,612,406,flow=Background-TCP-Established
2011/08/10 12:51:33.646464,8.996246,tcp,10.0.0.7,55337,   ->,79.126.150.34,17955,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:34.146412,8.996335,tcp,10.0.0.7,59182,   ->,80.0.210.192,64202,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:36.647666,0.542186,tcp,10.0.0.7,60157,   ->,110.55.40.121,56277,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:51:36.897337,8.997226,tcp,10.0.0.7,39575,   ->,112.204.185.104,14496,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:37.147479,4.908683,tcp,10.0.0.7,49905,   ->,117.20.155.64,48643,FSRPA_SPA,0.0,0.0,12,1247,592,flow=Background-TCP-Established
2011/08/10 12:51:37.396398,8.99819,tcp,10.0.0.7,36975,   ->,121.215.142.59,38847,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:37.647471,8.999122,tcp,10.0.0.7,59655,   ->,121.44.11.105,38481,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:39.397146,8.997289,tcp,10.0.0.7,56491,   ->,124.41.234.224,34190,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:40.396109,8.99836,tcp,10.0.0.7,52608,   ->,175.145.56.42,22540,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:40.646302,0.034341,tcp,10.0.0.7,54130,   ->,178.116.194.108,44073,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:51:40.896303,8.998135,tcp,10.0.0.7,47289,   ->,202.151.80.11,26643,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:41.647025,341.485321,tcp,10.0.0.7,46739,   ->,210.15.194.98,34237,FSPA_FSPA,0.0,0.0,70,7867,3581,flow=Background-TCP-Established
2011/08/10 12:51:42.646086,0.000253,udp,10.0.0.7,47795,  <->,147.32.80.9,53,CON,0.0,0.0,2,297,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:51:42.646764,8.999518,tcp,10.0.0.7,52608,   ->,212.215.191.128,47589,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:42.897012,8.997826,tcp,10.0.0.7,35106,   ->,213.130.122.195,14776,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:43.147742,0.797739,tcp,10.0.0.7,55622,   ->,124.197.47.254,53821,SPA_SRA,0.0,0.0,5,424,274,flow=Background-TCP-Established
2011/08/10 12:51:44.146244,1.098049,tcp,10.0.0.7,33995,   ->,213.55.104.223,37882,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:51:44.646957,8.99524,tcp,10.0.0.7,37900,   ->,41.133.1.214,12590,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:45.090751,1829.03833,icmp,10.0.0.7,0x0303,   ->,213.55.105.117,0xe11a,URP,0.0,,10,1037,1037,flow=Background
2011/08/10 12:51:45.395815,8.998411,tcp,10.0.0.7,40457,   ->,41.194.11.22,43800,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:46.146834,8.995773,tcp,10.0.0.7,60313,   ->,41.233.205.208,42075,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:47.397033,8.997521,tcp,10.0.0.7,44977,   ->,58.186.224.85,14941,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:47.397155,361.062256,tcp,10.0.0.7,47224,   ->,59.100.155.178,34467,FSPA_FSPA,0.0,0.0,72,7541,3669,flow=Background-TCP-Established
2011/08/10 12:51:47.646961,8.999651,tcp,10.0.0.7,52106,   ->,62.44.135.30,60872,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:48.645679,0.380948,udp,10.0.0.7,41129,  <->,147.32.80.9,53,CON,0.0,0.0,2,279,87,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:51:48.646660,1.422522,tcp,10.0.0.7,51507,   ->,46.64.8.154,47289,FSPA_FSA,0.0,0.0,8,612,406,flow=Background-TCP-Established
2011/08/10 12:51:48.646882,8.999613,tcp,10.0.0.7,38295,   ->,62.7.180.49,26823,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:49.895800,8.998131,tcp,10.0.0.7,33183,   ->,66.183.30.162,27743,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:50.896781,8.997171,tcp,10.0.0.7,54412,   ->,77.245.4.173,64508,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:51.646547,8.999327,tcp,10.0.0.7,54299,   ->,78.148.38.100,8500,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:52.146896,1.570491,tcp,10.0.0.7,37716,   ->,78.191.168.43,13754,FSPA_FSA,0.0,0.0,9,682,406,flow=Background-TCP-Established
2011/08/10 12:51:53.146924,0.166288,tcp,10.0.0.7,57263,   ->,78.97.195.149,11306,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:51:53.395976,8.997785,tcp,10.0.0.7,34453,   ->,101.109.164.203,28068,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:53.645718,4.023477,tcp,10.0.0.7,56313,   ->,110.142.105.37,41459,FSPA_FSA,0.0,0.0,8,608,406,flow=Background-TCP-Established
2011/08/10 12:51:53.897390,0.542943,tcp,10.0.0.7,60187,   ->,110.55.40.121,56277,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:51:54.396541,8.997734,tcp,10.0.0.7,43278,   ->,112.200.75.249,1214,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:54.645356,8.996343,tcp,10.0.0.7,39606,   ->,112.204.185.104,14496,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:56.145310,1.69034,tcp,10.0.0.7,49936,   ->,117.20.155.64,48643,FSRPA_FSPA,0.0,0.0,16,1508,712,flow=Background-TCP-Established
2011/08/10 12:51:57.146732,8.999361,tcp,10.0.0.7,33685,   ->,117.207.18.70,49053,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:57.395437,8.998131,tcp,10.0.0.7,37007,   ->,121.215.142.59,38847,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:57.646807,8.999253,tcp,10.0.0.7,56522,   ->,124.41.234.224,34190,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:51:58.645596,357.881653,tcp,10.0.0.7,56322,   ->,110.142.105.37,41459,FSPA_FSPA,0.0,0.0,73,7739,3838,flow=Background-TCP-Established
2011/08/10 12:51:59.646461,1.344745,tcp,10.0.0.7,58691,   ->,124.13.73.74,10376,FSPA_FSA,0.0,0.0,8,562,376,flow=Background-TCP-Established
2011/08/10 12:52:00.645429,8.996522,tcp,10.0.0.7,52641,   ->,175.145.56.42,22540,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:00.645590,0.032659,tcp,10.0.0.7,54163,   ->,178.116.194.108,44073,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:00.895135,8.998776,tcp,10.0.0.7,39103,   ->,193.226.247.154,11057,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:01.147061,8.998844,tcp,10.0.0.7,40260,   ->,195.24.215.54,64014,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:01.895067,0.000313,udp,10.0.0.7,45636,  <->,147.32.80.9,53,CON,0.0,0.0,2,264,87,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:52:01.895577,8.997791,tcp,10.0.0.7,47324,   ->,202.151.80.11,26643,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:02.896402,8.997412,tcp,10.0.0.7,39140,   ->,202.8.227.1,6890,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:03.146094,1.109351,tcp,10.0.0.7,58016,   ->,213.55.105.117,19965,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:04.394987,8.998743,tcp,10.0.0.7,38235,   ->,217.72.93.62,30196,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:04.895925,8.99779,tcp,10.0.0.7,37933,   ->,41.133.1.214,12590,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:05.646966,4.049486,tcp,10.0.0.7,49952,   ->,117.20.155.64,48643,FSRPA_SPA,0.0,0.0,12,1256,592,flow=Background-TCP-Established
2011/08/10 12:52:06.395962,8.99722,tcp,10.0.0.7,60346,   ->,41.233.205.208,42075,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:07.645780,1.345615,tcp,10.0.0.7,33742,   ->,58.173.81.131,45975,FSPA_FSA,0.0,0.0,8,616,406,flow=Background-TCP-Established
2011/08/10 12:52:07.896190,8.996871,tcp,10.0.0.7,45011,   ->,58.186.224.85,14941,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:08.644712,8.996386,tcp,10.0.0.7,52139,   ->,62.44.135.30,60872,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:08.894776,8.998351,tcp,10.0.0.7,38327,   ->,62.7.180.49,26823,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:08.894924,8.99821,tcp,10.0.0.7,33215,   ->,66.183.30.162,27743,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:10.146276,8.99919,tcp,10.0.0.7,52657,   ->,175.145.56.42,22540,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:11.145964,8.999452,tcp,10.0.0.7,54445,   ->,77.245.4.173,64508,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:11.896268,8.996613,tcp,10.0.0.7,57849,   ->,77.68.185.45,55443,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:13.645997,8.998787,tcp,10.0.0.7,48161,   ->,120.142.84.235,26084,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:14.645436,0.570333,tcp,10.0.0.7,37750,   ->,78.191.168.43,13754,FSPA_FSA,0.0,0.0,10,748,406,flow=Background-TCP-Established
2011/08/10 12:52:14.894990,4.604252,tcp,10.0.0.7,39110,   ->,78.3.125.19,49880,FSPA_FSA,0.0,0.0,9,686,480,flow=Background-TCP-Established
2011/08/10 12:52:15.145407,0.559221,tcp,10.0.0.7,53967,   ->,79.119.111.22,10950,FSPA_FSA,0.0,0.0,8,616,406,flow=Background-TCP-Established
2011/08/10 12:52:15.644704,8.996022,tcp,10.0.0.7,55402,   ->,79.126.150.34,17955,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:17.395599,8.997018,tcp,10.0.0.7,37036,   ->,121.215.142.59,38847,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:17.645336,8.99933,tcp,10.0.0.7,52666,   ->,175.145.56.42,22540,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:17.895372,8.997198,tcp,10.0.0.7,40283,   ->,195.24.215.54,64014,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:19.144377,0.937354,tcp,10.0.0.7,34048,   ->,213.55.104.223,37882,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:20.144199,1.066791,tcp,10.0.0.7,58038,   ->,213.55.105.117,19965,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:20.895900,8.99655,tcp,10.0.0.7,59252,   ->,80.0.210.192,64202,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:21.145710,8.998804,tcp,10.0.0.7,48154,   ->,80.42.215.114,49500,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:21.394211,0.042786,tcp,10.0.0.7,33254,   ->,80.50.235.178,43504,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:21.394320,0.585411,tcp,10.0.0.7,58216,   ->,81.190.40.177,10965,FSPA_FSA,0.0,0.0,8,612,406,flow=Background-TCP-Established
2011/08/10 12:52:21.644385,0.050949,tcp,10.0.0.7,49347,   ->,82.201.0.62,48343,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:21.894691,0.558315,tcp,10.0.0.7,39077,   ->,82.211.255.187,28375,FSPA_FSA,0.0,0.0,8,612,406,flow=Background-TCP-Established
2011/08/10 12:52:21.894824,8.997568,tcp,10.0.0.7,56748,   ->,82.31.241.156,30227,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:22.144366,0.563074,tcp,10.0.0.7,45642,   ->,82.34.208.172,23816,FSPA_FSA,0.0,0.0,8,616,406,flow=Background-TCP-Established
2011/08/10 12:52:22.395539,0.040851,tcp,10.0.0.7,34086,   ->,82.47.28.205,19947,S_,0.0,,1,74,74,flow=Background-TCP-Attempt
2011/08/10 12:52:22.644080,0.01072,tcp,10.0.0.7,37001,   ->,83.208.93.26,10917,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:22.644224,1012.064758,tcp,10.0.0.7,36187,   ->,83.216.116.95,39898,SPA_SPA,0.0,0.0,59,6518,3572,flow=Background-TCP-Established
2011/08/10 12:52:22.894471,8.997937,tcp,10.0.0.7,57239,   ->,83.5.224.184,44970,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:23.144064,0.000236,udp,10.0.0.7,50862,  <->,147.32.80.9,53,CON,0.0,0.0,2,232,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:52:23.144464,599.148743,tcp,10.0.0.7,52282,   ->,84.127.107.83,11881,FSPA_FSPA,0.0,0.0,774,285017,27543,flow=Background-TCP-Established
2011/08/10 12:52:23.144644,0.917223,tcp,10.0.0.7,48166,   ->,84.231.43.156,27206,FSPA_FSA,0.0,0.0,8,612,406,flow=Background-TCP-Established
2011/08/10 12:52:23.644895,8.999921,tcp,10.0.0.7,44469,   ->,84.42.131.201,38394,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:23.894077,1.304185,tcp,10.0.0.7,58173,   ->,85.108.10.173,56936,FSPA_FSA,0.0,0.0,8,616,406,flow=Background-TCP-Established
2011/08/10 12:52:24.644920,8.99541,tcp,10.0.0.7,50820,   ->,85.17.234.14,27745,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:24.858967,32.940937,icmp,10.0.0.7,0x0303,   ->,212.81.20.17,0xe11a,URP,0.0,,2,237,237,flow=Background
2011/08/10 12:52:24.894187,8.998123,tcp,10.0.0.7,38088,   ->,85.17.234.14,42217,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:25.146394,8.99835,tcp,10.0.0.7,36677,   ->,85.17.234.14,28766,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:26.645530,0.543554,tcp,10.0.0.7,60245,   ->,110.55.40.121,56277,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:27.393879,8.998249,tcp,10.0.0.7,59596,   ->,112.200.63.189,47054,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:28.144831,8.995773,tcp,10.0.0.7,43337,   ->,112.200.75.249,1214,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:28.145464,0.000286,udp,10.0.0.7,44058,  <->,147.32.80.9,53,CON,0.0,0.0,2,276,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:52:28.894897,4.882956,tcp,10.0.0.7,57859,   ->,112.203.84.248,15189,FSPA_FSA,0.0,0.0,8,612,406,flow=Background-TCP-Established
2011/08/10 12:52:29.144760,8.999302,tcp,10.0.0.7,39666,   ->,112.204.185.104,14496,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:29.144959,344.83197,tcp,10.0.0.7,49996,   ->,117.20.155.64,48643,FSPA_FSPA,0.0,0.0,60,6547,3340,flow=Background-TCP-Established
2011/08/10 12:52:30.394656,8.997835,tcp,10.0.0.7,33745,   ->,117.207.18.70,49053,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:31.394665,8.997246,tcp,10.0.0.7,48197,   ->,120.142.84.235,26084,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:32.144748,8.999659,tcp,10.0.0.7,37068,   ->,121.215.142.59,38847,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:32.893736,8.998129,tcp,10.0.0.7,59748,   ->,121.44.11.105,38481,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:33.894521,321.877625,tcp,10.0.0.7,60456,   ->,122.161.254.155,63050,FSPA_FSPA,0.0,0.0,73,7249,3762,flow=Background-TCP-Established
2011/08/10 12:52:34.893445,0.000252,udp,10.0.0.7,40353,  <->,147.32.80.9,53,CON,0.0,0.0,2,333,88,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:52:34.893999,8.998272,tcp,10.0.0.7,59606,   ->,112.200.63.189,47054,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:35.894503,8.997717,tcp,10.0.0.7,34443,   ->,120.142.84.235,54979,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:36.643369,0.310541,udp,10.0.0.7,49226,  <->,147.32.80.9,53,CON,0.0,0.0,2,238,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:52:37.644526,13.651398,tcp,10.0.0.7,50004,   ->,117.20.155.64,48643,FSRPA_FSPA,0.0,0.0,15,1151,726,flow=Background-TCP-Established
2011/08/10 12:52:37.894707,8.997382,tcp,10.0.0.7,48204,   ->,120.142.84.235,26084,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:38.144336,8.999785,tcp,10.0.0.7,37075,   ->,121.215.142.59,38847,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:41.144330,8.995904,tcp,10.0.0.7,36005,   ->,124.182.167.200,55427,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:41.394256,1.549434,tcp,10.0.0.7,55714,   ->,124.197.47.254,53821,SPA_SRA,0.0,0.0,5,424,274,flow=Background-TCP-Established
2011/08/10 12:52:42.144103,8.995816,tcp,10.0.0.7,56592,   ->,124.41.234.224,34190,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:42.643140,0.000253,udp,10.0.0.7,51449,  <->,147.32.80.9,53,CON,0.0,0.0,2,233,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:52:43.143237,8.996211,tcp,10.0.0.7,60394,   ->,157.157.161.40,51413,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:43.143343,8.99612,tcp,10.0.0.7,52710,   ->,175.145.56.42,22540,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:43.393289,0.041165,tcp,10.0.0.7,54232,   ->,178.116.194.108,44073,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:43.642976,0.743184,tcp,10.0.0.7,33482,   ->,178.79.3.208,14612,FSPA_FSA,0.0,0.0,8,612,406,flow=Background-TCP-Established
2011/08/10 12:52:43.893050,8.998849,tcp,10.0.0.7,39173,   ->,193.226.247.154,11057,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:44.143530,8.996363,tcp,10.0.0.7,40330,   ->,195.24.215.54,64014,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:44.894366,8.997498,tcp,10.0.0.7,47394,   ->,202.151.80.11,26643,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:45.143980,8.995355,tcp,10.0.0.7,39210,   ->,202.8.227.1,6890,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:45.394052,1.678462,tcp,10.0.0.7,35543,   ->,202.93.209.121,49288,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:47.142918,8.99632,tcp,10.0.0.7,38593,   ->,143.238.87.158,10747,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:47.644144,8.999033,tcp,10.0.0.7,47398,   ->,202.151.80.11,26643,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:48.394213,8.997484,tcp,10.0.0.7,39693,   ->,112.204.185.104,14496,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:48.642938,8.996263,tcp,10.0.0.7,33771,   ->,117.207.18.70,49053,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:49.393982,8.997592,tcp,10.0.0.7,34464,   ->,120.142.84.235,54979,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:50.644326,0.541517,tcp,10.0.0.7,60279,   ->,110.55.40.121,56277,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:51.393098,0.545103,tcp,10.0.0.7,60280,   ->,110.55.40.121,56277,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:52:51.644021,3.139565,tcp,10.0.0.7,57892,   ->,112.203.84.248,15189,FSPA_FSA,0.0,0.0,8,612,406,flow=Background-TCP-Established
2011/08/10 12:52:52.143631,8.999865,tcp,10.0.0.7,39699,   ->,112.204.185.104,14496,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:52.393768,8.997197,tcp,10.0.0.7,33777,   ->,117.207.18.70,49053,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:53.143631,8.999275,tcp,10.0.0.7,48229,   ->,120.142.84.235,26084,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:53.892664,8.998726,tcp,10.0.0.7,37100,   ->,121.215.142.59,38847,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:54.892527,0.000342,udp,10.0.0.7,42831,  <->,147.32.80.9,53,CON,0.0,0.0,2,358,87,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:52:55.143527,3.539381,tcp,10.0.0.7,60286,   ->,110.55.40.121,56277,S_RA,0.0,0.0,3,208,148,flow=Background-TCP-Attempt
2011/08/10 12:52:56.143492,8.999759,tcp,10.0.0.7,59637,   ->,112.200.63.189,47054,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:58.143420,8.995735,tcp,10.0.0.7,39705,   ->,112.204.185.104,14496,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:52:58.393353,38.263981,tcp,10.0.0.7,55741,   ->,124.197.47.254,53821,FSPA_FSRA,0.0,0.0,12,1250,1010,flow=Background-TCP-Established
2011/08/10 12:52:58.892391,8.998284,tcp,10.0.0.7,56619,   ->,124.41.234.224,34190,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:01.393586,8.996984,tcp,10.0.0.7,38610,   ->,143.238.87.158,10747,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:02.393235,8.99729,tcp,10.0.0.7,59642,   ->,112.200.63.189,47054,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:03.393108,2.535704,tcp,10.0.0.7,57904,   ->,112.203.84.248,15189,FSPA_FSA,0.0,0.0,8,612,406,flow=Background-TCP-Established
2011/08/10 12:53:03.393232,9.001178,tcp,10.0.0.7,39711,   ->,112.204.185.104,14496,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:04.142048,8.996321,tcp,10.0.0.7,33789,   ->,117.207.18.70,49053,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:04.393917,2.546961,tcp,10.0.0.7,57907,   ->,112.203.84.248,15189,FSPA_FSA,0.0,0.0,8,612,406,flow=Background-TCP-Established
2011/08/10 12:53:05.142087,8.996232,tcp,10.0.0.7,37112,   ->,121.215.142.59,38847,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:05.142197,8.996129,tcp,10.0.0.7,56627,   ->,124.41.234.224,34190,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:05.392784,8.99752,tcp,10.0.0.7,38618,   ->,143.238.87.158,10747,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:07.141927,0.033026,tcp,10.0.0.7,54266,   ->,178.116.194.108,44073,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
2011/08/10 12:53:07.392889,596.514282,tcp,10.0.0.7,33516,   ->,178.79.3.208,14612,FSPA_FSPA,0.0,0.0,1525,1307492,1262854,flow=Background-TCP-Established
2011/08/10 12:53:07.392905,8.997268,tcp,10.0.0.7,51951,   ->,188.221.148.149,59441,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:07.893279,8.996906,tcp,10.0.0.7,39208,   ->,193.226.247.154,11057,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:08.641758,0.00036,udp,10.0.0.7,51365,  <->,147.32.80.9,53,CON,0.0,0.0,2,230,85,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/10 12:53:08.642407,8.995736,tcp,10.0.0.7,47428,   ->,202.151.80.11,26643,S_,0.0,,3,222,222,flow=Background-TCP-Attempt
2011/08/10 12:53:08.642612,1.516943,tcp,10.0.0.7,35576,   ->,202.93.209.121,49288,S_RA,0.0,0.0,2,134,74,flow=Background-TCP-Attempt
